,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,split5_test_rmse,split6_test_rmse,split7_test_rmse,split8_test_rmse,split9_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,split5_test_mae,split6_test_mae,split7_test_mae,split8_test_mae,split9_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2
10,7.2364719867706295,0.03853504259196529,1.4352293968200684,0.37385396082641487,1,0.01,8,auto,rbf,"{'C': 1, 'coef0': 0.01, 'degree': 8, 'gamma': 'auto', 'kernel': 'rbf'}",-108.96458434812997,-307.06519110079137,-354.7920192065609,-336.1840444943479,-124.23978504073301,-179.80600009541394,-358.5927366066372,-226.44153709836326,-393.9576217017498,-511.3077767086432,-290.13512964013705,121.4676742708125,120,-95.92556617164739,-215.35164430177642,-272.56564541910416,-261.6575019012587,-107.76339228271284,-154.88458762222535,-265.4037070834103,-180.44829789343655,-273.2786350728907,-276.94043589817664,-210.42194136466387,67.48400388554565,123,0.01671675246270976,-0.3448296785689291,-0.20813795931806478,-0.2852871945427655,-0.7078506661920501,-0.004411386929518812,-0.6235436011567885,-0.0917724096080883,-0.2345807827969555,-0.20200236365627666,-0.2685699290306728,0.227317620296138,120
11,6.994264793395996,0.12384882525922071,0.6985077381134033,0.07476036364880603,1,0.01,8,auto,sigmoid,"{'C': 1, 'coef0': 0.01, 'degree': 8, 'gamma': 'auto', 'kernel': 'sigmoid'}",-105.8430115005956,-303.2001247217813,-348.50487312710453,-329.125861780893,-121.29762581428675,-174.75468023607223,-352.3574808015614,-223.0810230222728,-389.5113843799947,-507.60244584151684,-285.5278511226079,120.91468542829,103,-93.52278184290275,-212.17805582304632,-267.05583225897266,-256.29335681630477,-105.67660746177764,-150.76343233688192,-260.8510277543623,-176.95474326529265,-269.667419222191,-274.2038166829506,-206.71670734646824,66.79432403970128,103,0.07224717982576656,-0.31118768261748153,-0.16569935476212683,-0.2318845367553335,-0.6279201982662339,0.0512300977163358,-0.5675737121143063,-0.059607884931265565,-0.20687088276810828,-0.18464421356974503,-0.22319111882424986,0.2201435333627136,101
12,7.583799743652344,0.21925898741816008,0.7888144731521607,0.02113517900041868,1,0.01,8,scale,linear,"{'C': 1, 'coef0': 0.01, 'degree': 8, 'gamma': 'scale', 'kernel': 'linear'}",-69.73761606739974,-173.25015308996947,-130.17221244696285,-126.23065712690656,-97.63916436953014,-94.19694609911357,-177.07927927867354,-164.34782671011158,-265.69122686680885,-365.25790501394033,-166.36029870694165,84.72270064769815,13,-53.528394745097735,-142.47012932446538,-118.03083032422244,-100.18592544360085,-77.60096846682295,-74.3326262631338,-140.64428178809138,-138.31953945893903,-196.20878088598556,-186.91380751349962,-122.82352842138589,44.91141033733643,4,0.5972439235655578,0.5718919801434963,0.837368218895007,0.8187927075347485,-0.05481578119258401,0.7243379930205514,0.6040900007146432,0.42489405446679684,0.43846746129760494,0.3866056476446842,0.5348876206090506,0.24681323550425163,13
13,7.723654246330261,0.15390768801973678,0.7945212602615357,0.035139486641553974,1,0.01,8,scale,poly,"{'C': 1, 'coef0': 0.01, 'degree': 8, 'gamma': 'scale', 'kernel': 'poly'}",-110.16698021326127,-308.44652726566346,-355.45896817356873,-333.695723569701,-124.72856152663681,-180.68758604418736,-360.5495995958737,-227.5855249165511,-394.64793025091865,-512.9475065832025,-290.89149081395647,121.5153815400113,131,-96.72357330349217,-216.44775965615247,-274.04551328011786,-259.0536437295109,-108.16889311183472,-156.0720974039929,-266.737411071177,-181.85666986708142,-274.04264602893335,-278.04129498921,-211.11895024415026,67.37116733171467,131,-0.005103527605950564,-0.3569563557750379,-0.21268441849710773,-0.2663310837597932,-0.721314940490138,-0.014284758227983918,-0.6413115074531401,-0.10283159315109502,-0.23891113859287594,-0.20972420807996084,-0.27694535316330826,0.22804393590163474,132
14,7.706312108039856,0.1741410146077003,1.7907809495925904,0.2450617168088596,1,0.01,8,scale,rbf,"{'C': 1, 'coef0': 0.01, 'degree': 8, 'gamma': 'scale', 'kernel': 'rbf'}",-108.91568350674636,-307.0133589968631,-354.7465999487879,-336.2696305524593,-124.22070656346574,-179.75377378405966,-358.5307116646423,-226.4209760113162,-393.9299317535169,-511.26939348732634,-290.1070766269184,121.47065521963025,114,-95.88968989326874,-215.30930587781165,-272.52466539349484,-261.71960137306706,-107.7494905721254,-154.84180231714632,-265.35802066054373,-180.42732460989677,-273.2569715620326,-276.9113880901528,-210.39882603495397,67.48869332463588,117,0.017599105000356552,-0.34437570677003704,-0.20782865575924725,-0.28594169714998885,-0.7073261854335791,-0.003827990563132211,-0.6229820086956441,-0.09157415085497256,-0.2344072398842607,-0.20182190486751272,-0.26824864349780186,0.2273285381599343,114
15,7.379301762580871,0.20980222632430867,0.6867759466171265,0.06176101372222867,1,0.01,8,scale,sigmoid,"{'C': 1, 'coef0': 0.01, 'degree': 8, 'gamma': 'scale', 'kernel': 'sigmoid'}",-106.04783086162568,-303.4555800334994,-348.66647354360344,-328.7646200822241,-121.37000261768101,-174.95748365646725,-352.6610188918086,-223.15720141092234,-389.60118031891875,-507.7529515768385,-285.6434342993589,120.90329608526466,105,-93.69001294812864,-212.36134606308528,-267.21533227213894,-256.01317221130756,-105.73004614984676,-150.93987324724137,-261.0692898955712,-177.03697597892565,-269.7547431674,-274.32055187215616,-206.81313438058018,66.77241352354274,105,0.06865307200611515,-0.3133980442471447,-0.1667806663347633,-0.2291818391039302,-0.629863497837114,0.04902671833301353,-0.5702756458237201,-0.06033168476240913,-0.2074273984449111,-0.18534681925080987,-0.22449258054656734,0.22015175123614755,103
16,6.979329657554627,0.20883693156899527,0.7413717985153199,0.056889781361170316,1,10,3,auto,linear,"{'C': 1, 'coef0': 10, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear'}",-69.73761606739974,-173.25015308996947,-130.17221244696285,-126.23065712690656,-97.63916436953014,-94.19694609911357,-177.07927927867354,-164.34782671011158,-265.69122686680885,-365.25790501394033,-166.36029870694165,84.72270064769815,13,-53.528394745097735,-142.47012932446538,-118.03083032422244,-100.18592544360085,-77.60096846682295,-74.3326262631338,-140.64428178809138,-138.31953945893903,-196.20878088598556,-186.91380751349962,-122.82352842138589,44.91141033733643,4,0.5972439235655578,0.5718919801434963,0.837368218895007,0.8187927075347485,-0.05481578119258401,0.7243379930205514,0.6040900007146432,0.42489405446679684,0.43846746129760494,0.3866056476446842,0.5348876206090506,0.24681323550425163,13
17,7.112476587295532,0.07275081032287954,0.772368049621582,0.051291211221910354,1,10,3,auto,poly,"{'C': 1, 'coef0': 10, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",-68.15759727156399,-195.0676063926801,-135.41598268075518,-147.12640833783428,-74.10190295337189,-67.160506074125,-200.80616632793263,-104.58806696249107,-267.41445763125296,-372.5592606653941,-163.2397955297401,93.69231010117748,2,-49.678542700741936,-150.66174087525334,-118.03343241967481,-113.46157878921225,-54.326873216503316,-56.1429652035636,-149.69032050031973,-88.34834257008713,-177.03340795890122,-180.92710901200223,-113.83043132462595,47.739058991272856,2,0.6152873640457451,0.4572792587200395,0.8240016091876723,0.7538344633207646,0.3924427150562394,0.8598699787983151,0.4908859656312152,0.7670921110365764,0.4311598194959022,0.3618375424215422,0.5953690827714012,0.1816305766671082,2
18,7.246992731094361,0.07051739890110886,1.6346386194229126,0.42938054419192595,1,10,3,auto,rbf,"{'C': 1, 'coef0': 10, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",-108.96458434812997,-307.06519110079137,-354.7920192065609,-336.1840444943479,-124.23978504073301,-179.80600009541394,-358.5927366066372,-226.44153709836326,-393.9576217017498,-511.3077767086432,-290.13512964013705,121.4676742708125,120,-95.92556617164739,-215.35164430177642,-272.56564541910416,-261.6575019012587,-107.76339228271284,-154.88458762222535,-265.4037070834103,-180.44829789343655,-273.2786350728907,-276.94043589817664,-210.42194136466387,67.48400388554565,123,0.01671675246270976,-0.3448296785689291,-0.20813795931806478,-0.2852871945427655,-0.7078506661920501,-0.004411386929518812,-0.6235436011567885,-0.0917724096080883,-0.2345807827969555,-0.20200236365627666,-0.2685699290306728,0.227317620296138,120
19,6.884821605682373,0.2560635845245844,0.7695542335510254,0.029797886421265136,1,10,3,auto,sigmoid,"{'C': 1, 'coef0': 10, 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",-110.18518378461376,-308.52257368577125,-356.225270297592,-337.78331956551165,-124.67133801424707,-181.36054156964332,-360.6387260808509,-227.63189502637798,-394.96445543403445,-512.4230478964201,-291.4406351355062,121.58535656391099,141,-96.74833331076076,-216.51416663588466,-274.4474999382974,-262.97333327779535,-108.12333330021981,-156.39249994978226,-266.78833330737797,-181.84666662672484,-274.2249999621379,-277.929545427945,-211.59887117369263,67.6844759106103,141,-0.005435713990032953,-0.35762554401190005,-0.21791868972125994,-0.29754486721637585,-0.7197358780755485,-0.021854062036726685,-0.6421230596281498,-0.1032810385346794,-0.24089925916530808,-0.20725172886020626,-0.2813669841240187,0.2268800003367893,141
20,7.520311617851258,0.33153532898463844,0.7898403644561768,0.03887615072355986,1,10,3,scale,linear,"{'C': 1, 'coef0': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear'}",-69.73761606739974,-173.25015308996947,-130.17221244696285,-126.23065712690656,-97.63916436953014,-94.19694609911357,-177.07927927867354,-164.34782671011158,-265.69122686680885,-365.25790501394033,-166.36029870694165,84.72270064769815,13,-53.528394745097735,-142.47012932446538,-118.03083032422244,-100.18592544360085,-77.60096846682295,-74.3326262631338,-140.64428178809138,-138.31953945893903,-196.20878088598556,-186.91380751349962,-122.82352842138589,44.91141033733643,4,0.5972439235655578,0.5718919801434963,0.837368218895007,0.8187927075347485,-0.05481578119258401,0.7243379930205514,0.6040900007146432,0.42489405446679684,0.43846746129760494,0.3866056476446842,0.5348876206090506,0.24681323550425163,13
21,7.868391513824463,0.08351521274730571,0.7699741125106812,0.030391096078411357,1,10,3,scale,poly,"{'C': 1, 'coef0': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",-67.51161565984641,-195.8398323066885,-135.69606244278827,-146.15239408639923,-73.92712310187171,-66.40379940352808,-201.51908999732314,-104.1034767097489,-267.8085624571024,-373.13810073997746,-163.21000569052742,94.11990873480757,1,-49.44557820527132,-150.7447283588311,-118.23905697579107,-113.48318382684194,-54.0786925041967,-55.573460757866144,-149.73438947568377,-87.87026625748494,-176.9216655516234,-180.67773077936198,-113.67687526929524,47.85773707212887,1,0.6225452371057035,0.45297375056857536,0.8232728242510559,0.7570830313869202,0.39530535520907717,0.8630099180097413,0.48726452550297283,0.7692453858091267,0.42948191578030337,0.3598529938962357,0.5960034937519711,0.18321176870134337,1
22,7.823721861839294,0.17277067631180623,1.4496910333633424,0.4623286231547415,1,10,3,scale,rbf,"{'C': 1, 'coef0': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf'}",-108.91568350674636,-307.0133589968631,-354.7465999487879,-336.2696305524593,-124.22070656346574,-179.75377378405966,-358.5307116646423,-226.4209760113162,-393.9299317535169,-511.26939348732634,-290.1070766269184,121.47065521963025,114,-95.88968989326874,-215.30930587781165,-272.52466539349484,-261.71960137306706,-107.7494905721254,-154.84180231714632,-265.35802066054373,-180.42732460989677,-273.2569715620326,-276.9113880901528,-210.39882603495397,67.48869332463588,117,0.017599105000356552,-0.34437570677003704,-0.20782865575924725,-0.28594169714998885,-0.7073261854335791,-0.003827990563132211,-0.6229820086956441,-0.09157415085497256,-0.2344072398842607,-0.20182190486751272,-0.26824864349780186,0.2273285381599343,114
23,7.5216995000839235,0.19444658604265622,0.7412443161010742,0.04765589465018511,1,10,3,scale,sigmoid,"{'C': 1, 'coef0': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'sigmoid'}",-110.18518378635486,-308.52257368697815,-356.2252702990158,-337.7833195626251,-124.67133801541948,-181.36054157161016,-360.63872608171846,-227.63189502700803,-394.9644554347535,-512.4230478972579,-291.44063513627407,121.58535656352514,143,-96.74833331191253,-216.5141666371795,-274.4474999398043,-262.9733332750764,-108.1233333011025,-156.3924999515897,-266.788333308382,-181.84666662743794,-274.22499996293726,-277.9295454287724,-211.59887117441946,67.68447591028101,143,-0.005435714021807758,-0.3576255440225218,-0.21791868973099593,-0.29754486719419937,-0.7197358781078931,-0.02185406205889029,-0.6421230596360505,-0.10328103854078674,-0.24089925916982646,-0.20725172886415377,-0.28136698413471256,0.22688000033713318,143
24,7.045942211151123,0.23704952031941492,0.7695348501205445,0.020822418651513193,1,10,8,auto,linear,"{'C': 1, 'coef0': 10, 'degree': 8, 'gamma': 'auto', 'kernel': 'linear'}",-69.73761606739974,-173.25015308996947,-130.17221244696285,-126.23065712690656,-97.63916436953014,-94.19694609911357,-177.07927927867354,-164.34782671011158,-265.69122686680885,-365.25790501394033,-166.36029870694165,84.72270064769815,13,-53.528394745097735,-142.47012932446538,-118.03083032422244,-100.18592544360085,-77.60096846682295,-74.3326262631338,-140.64428178809138,-138.31953945893903,-196.20878088598556,-186.91380751349962,-122.82352842138589,44.91141033733643,4,0.5972439235655578,0.5718919801434963,0.837368218895007,0.8187927075347485,-0.05481578119258401,0.7243379930205514,0.6040900007146432,0.42489405446679684,0.43846746129760494,0.3866056476446842,0.5348876206090506,0.24681323550425163,13
25,7.281967687606811,0.06836538943370214,0.7785121679306031,0.027108530690610526,1,10,8,auto,poly,"{'C': 1, 'coef0': 10, 'degree': 8, 'gamma': 'auto', 'kernel': 'poly'}",-75.00434206717311,-178.0960851646659,-112.55407069650256,-131.17787106175456,-94.40806133882606,-82.75169101358999,-189.41715451794624,-163.91178935947127,-270.7285590284916,-363.67282354567635,-166.17224477940977,86.68696730401163,4,-54.97678117007063,-147.4577120557851,-104.32682663475008,-103.70111155086364,-74.02533609116941,-68.38276868654465,-148.9085181744868,-143.27879804076687,-197.93134624239858,-185.36077852633022,-122.83499771731661,46.81219306310129,43,0.5341128644277013,0.547608063135056,0.878411847694127,0.8043106720323289,0.013841619166595542,0.7872561461561473,0.5469985463315651,0.4279416762979664,0.41697303409472464,0.39191789602124893,0.5349372365357461,0.23913744378796353,10
26,7.271431136131286,0.10027593200731923,1.7999508857727051,0.4944260090226271,1,10,8,auto,rbf,"{'C': 1, 'coef0': 10, 'degree': 8, 'gamma': 'auto', 'kernel': 'rbf'}",-108.96458434812997,-307.06519110079137,-354.7920192065609,-336.1840444943479,-124.23978504073301,-179.80600009541394,-358.5927366066372,-226.44153709836326,-393.9576217017498,-511.3077767086432,-290.13512964013705,121.4676742708125,120,-95.92556617164739,-215.35164430177642,-272.56564541910416,-261.6575019012587,-107.76339228271284,-154.88458762222535,-265.4037070834103,-180.44829789343655,-273.2786350728907,-276.94043589817664,-210.42194136466387,67.48400388554565,123,0.01671675246270976,-0.3448296785689291,-0.20813795931806478,-0.2852871945427655,-0.7078506661920501,-0.004411386929518812,-0.6235436011567885,-0.0917724096080883,-0.2345807827969555,-0.20200236365627666,-0.2685699290306728,0.227317620296138,120
27,6.8732232570648195,0.19201336546165867,0.7500668048858643,0.05942561314205289,1,10,8,auto,sigmoid,"{'C': 1, 'coef0': 10, 'degree': 8, 'gamma': 'auto', 'kernel': 'sigmoid'}",-110.18518378461376,-308.52257368577125,-356.225270297592,-337.78331956551165,-124.67133801424707,-181.36054156964332,-360.6387260808509,-227.63189502637798,-394.96445543403445,-512.4230478964201,-291.4406351355062,121.58535656391099,141,-96.74833331076076,-216.51416663588466,-274.4474999382974,-262.97333327779535,-108.12333330021981,-156.39249994978226,-266.78833330737797,-181.84666662672484,-274.2249999621379,-277.929545427945,-211.59887117369263,67.6844759106103,141,-0.005435713990032953,-0.35762554401190005,-0.21791868972125994,-0.29754486721637585,-0.7197358780755485,-0.021854062036726685,-0.6421230596281498,-0.1032810385346794,-0.24089925916530808,-0.20725172886020626,-0.2813669841240187,0.2268800003367893,141
28,7.559353518486023,0.2727493876550329,0.7737972974777222,0.03378423176328198,1,10,8,scale,linear,"{'C': 1, 'coef0': 10, 'degree': 8, 'gamma': 'scale', 'kernel': 'linear'}",-69.73761606739974,-173.25015308996947,-130.17221244696285,-126.23065712690656,-97.63916436953014,-94.19694609911357,-177.07927927867354,-164.34782671011158,-265.69122686680885,-365.25790501394033,-166.36029870694165,84.72270064769815,13,-53.528394745097735,-142.47012932446538,-118.03083032422244,-100.18592544360085,-77.60096846682295,-74.3326262631338,-140.64428178809138,-138.31953945893903,-196.20878088598556,-186.91380751349962,-122.82352842138589,44.91141033733643,4,0.5972439235655578,0.5718919801434963,0.837368218895007,0.8187927075347485,-0.05481578119258401,0.7243379930205514,0.6040900007146432,0.42489405446679684,0.43846746129760494,0.3866056476446842,0.5348876206090506,0.24681323550425163,13
29,7.767731118202209,0.14697291899307627,0.7780278205871582,0.052661473334645645,1,10,8,scale,poly,"{'C': 1, 'coef0': 10, 'degree': 8, 'gamma': 'scale', 'kernel': 'poly'}",-74.75693544434688,-177.87552802220534,-112.82449846372754,-131.48498836059645,-94.41368304365001,-82.9982652758614,-189.02958650568766,-164.03929988903712,-270.7055859302394,-363.6448938560008,-166.17732647913527,86.637052855633,7,-54.63362769108676,-147.36302935375326,-104.60073299738201,-103.8638504961322,-74.0527721805992,-68.38689405587557,-148.65243375239686,-143.3540315279022,-197.96611121559806,-185.37906661173312,-122.82525498824592,46.833492437483606,40,0.5371813124012188,0.5487278686517447,0.8778268788369731,0.8033932927405865,0.013724170374431188,0.785986436470041,0.5488504298838304,0.4270512970002813,0.41707197723938383,0.39201129256452993,0.535182495616302,0.23888874725143175,7
30,7.813394832611084,0.1838217512594607,1.857754683494568,0.3707584677230301,1,10,8,scale,rbf,"{'C': 1, 'coef0': 10, 'degree': 8, 'gamma': 'scale', 'kernel': 'rbf'}",-108.91568350674636,-307.0133589968631,-354.7465999487879,-336.2696305524593,-124.22070656346574,-179.75377378405966,-358.5307116646423,-226.4209760113162,-393.9299317535169,-511.26939348732634,-290.1070766269184,121.47065521963025,114,-95.88968989326874,-215.30930587781165,-272.52466539349484,-261.71960137306706,-107.7494905721254,-154.84180231714632,-265.35802066054373,-180.42732460989677,-273.2569715620326,-276.9113880901528,-210.39882603495397,67.48869332463588,117,0.017599105000356552,-0.34437570677003704,-0.20782865575924725,-0.28594169714998885,-0.7073261854335791,-0.003827990563132211,-0.6229820086956441,-0.09157415085497256,-0.2344072398842607,-0.20182190486751272,-0.26824864349780186,0.2273285381599343,114
31,7.3330244541168215,0.1348444096083121,0.7514461278915405,0.02993585775391684,1,10,8,scale,sigmoid,"{'C': 1, 'coef0': 10, 'degree': 8, 'gamma': 'scale', 'kernel': 'sigmoid'}",-110.18518378635486,-308.52257368697815,-356.2252702990158,-337.7833195626251,-124.67133801541948,-181.36054157161016,-360.63872608171846,-227.63189502700803,-394.9644554347535,-512.4230478972579,-291.44063513627407,121.58535656352514,143,-96.74833331191253,-216.5141666371795,-274.4474999398043,-262.9733332750764,-108.1233333011025,-156.3924999515897,-266.788333308382,-181.84666662743794,-274.22499996293726,-277.9295454287724,-211.59887117441946,67.68447591028101,143,-0.005435714021807758,-0.3576255440225218,-0.21791868973099593,-0.29754486719419937,-0.7197358781078931,-0.02185406205889029,-0.6421230596360505,-0.10328103854078674,-0.24089925916982646,-0.20725172886415377,-0.28136698413471256,0.22688000033713318,143
32,6.979371905326843,0.21949722274834402,0.7599555492401123,0.027791722355906726,1,0.5,3,auto,linear,"{'C': 1, 'coef0': 0.5, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear'}",-69.73761606739974,-173.25015308996947,-130.17221244696285,-126.23065712690656,-97.63916436953014,-94.19694609911357,-177.07927927867354,-164.34782671011158,-265.69122686680885,-365.25790501394033,-166.36029870694165,84.72270064769815,13,-53.528394745097735,-142.47012932446538,-118.03083032422244,-100.18592544360085,-77.60096846682295,-74.3326262631338,-140.64428178809138,-138.31953945893903,-196.20878088598556,-186.91380751349962,-122.82352842138589,44.91141033733643,4,0.5972439235655578,0.5718919801434963,0.837368218895007,0.8187927075347485,-0.05481578119258401,0.7243379930205514,0.6040900007146432,0.42489405446679684,0.43846746129760494,0.3866056476446842,0.5348876206090506,0.24681323550425163,13
33,7.279387307167053,0.06103914547788399,0.7636443853378296,0.016213910898301313,1,0.5,3,auto,poly,"{'C': 1, 'coef0': 0.5, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",-106.02682842933665,-303.105746276436,-344.3320122404397,-327.041880873566,-122.36875543650437,-172.97975442987294,-352.9904476261922,-222.85038329852068,-388.8875128715995,-507.401031138845,-284.7984352621313,120.5753632644008,87,-93.63259880390457,-211.69589916744485,-265.4992122158518,-254.1777995896481,-106.66295954982063,-150.47238117037986,-261.31926696682166,-177.15269745341038,-268.7086520330293,-274.05124314318437,-206.33727100934956,66.27661290571601,99,0.06902193601175766,-0.31037153126936756,-0.13795122268852245,-0.21633367009384297,-0.656798134583056,0.07040491219088163,-0.5732106769100107,-0.05741799596264929,-0.20300794365546593,-0.1837042755325058,-0.21993686024927817,0.22942766189809352,99
34,7.31593952178955,0.06355360696274744,1.348409390449524,0.48979140859216563,1,0.5,3,auto,rbf,"{'C': 1, 'coef0': 0.5, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",-108.96458434812997,-307.06519110079137,-354.7920192065609,-336.1840444943479,-124.23978504073301,-179.80600009541394,-358.5927366066372,-226.44153709836326,-393.9576217017498,-511.3077767086432,-290.13512964013705,121.4676742708125,120,-95.92556617164739,-215.35164430177642,-272.56564541910416,-261.6575019012587,-107.76339228271284,-154.88458762222535,-265.4037070834103,-180.44829789343655,-273.2786350728907,-276.94043589817664,-210.42194136466387,67.48400388554565,123,0.01671675246270976,-0.3448296785689291,-0.20813795931806478,-0.2852871945427655,-0.7078506661920501,-0.004411386929518812,-0.6235436011567885,-0.0917724096080883,-0.2345807827969555,-0.20200236365627666,-0.2685699290306728,0.227317620296138,120
35,7.162441563606262,0.18438234313288843,0.7408202171325684,0.03701197722689656,1,0.5,3,auto,sigmoid,"{'C': 1, 'coef0': 0.5, 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",-106.78102218461426,-304.3633215109801,-350.3093586933646,-331.0827081431992,-121.88139038189524,-176.18119262768224,-354.1932561277928,-224.08891224637054,-390.63852224317714,-508.7078758758732,-286.82275600349493,121.09683656436154,109,-94.21449104032273,-213.16223506042135,-268.7970049312717,-257.83369030401235,-106.07480148604448,-152.01049843323028,-262.15343382892195,-178.09702340714458,-270.72926865956737,-275.09750249565263,-207.81699496465893,67.03768871286559,107,0.05573029863349732,-0.32126746001328566,-0.17780210300548305,-0.24657663663008056,-0.6436271655578842,0.03567736957893153,-0.5839503166338407,-0.06920421826977585,-0.2138656875528544,-0.18980954415349216,-0.23546954636042683,0.22076127251258165,108
36,7.685277462005615,0.21546530540706998,0.7769417762756348,0.02290125196125017,1,0.5,3,scale,linear,"{'C': 1, 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear'}",-69.73761606739974,-173.25015308996947,-130.17221244696285,-126.23065712690656,-97.63916436953014,-94.19694609911357,-177.07927927867354,-164.34782671011158,-265.69122686680885,-365.25790501394033,-166.36029870694165,84.72270064769815,13,-53.528394745097735,-142.47012932446538,-118.03083032422244,-100.18592544360085,-77.60096846682295,-74.3326262631338,-140.64428178809138,-138.31953945893903,-196.20878088598556,-186.91380751349962,-122.82352842138589,44.91141033733643,4,0.5972439235655578,0.5718919801434963,0.837368218895007,0.8187927075347485,-0.05481578119258401,0.7243379930205514,0.6040900007146432,0.42489405446679684,0.43846746129760494,0.3866056476446842,0.5348876206090506,0.24681323550425163,13
37,7.8662395000457765,0.18832102097050618,0.7785926103591919,0.02554525998923723,1,0.5,3,scale,poly,"{'C': 1, 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",-106.2810163432107,-303.4306604409509,-344.8492225985841,-326.3340285653086,-122.39199383100883,-173.43062459094037,-353.26773087547804,-222.99246058720425,-389.06300676425275,-507.64453081892395,-284.96852754158624,120.56732124596438,94,-93.84300013907496,-211.9865555851279,-265.7948839870168,-253.51142615179288,-106.66946100083301,-150.71167692034484,-261.53373701583206,-177.24524055708017,-268.8763733799979,-274.22486567709876,-206.43972204141997,66.2481087181412,101,0.0645527457328533,-0.3131823421647786,-0.14137235210672028,-0.2110740817353507,-0.6574274616415658,0.06555263438177805,-0.5756832441101323,-0.058766730216612384,-0.20409395529785446,-0.18484065782301573,-0.22163354449813993,0.22864109835633992,100
38,7.820556473731995,0.16957882682023234,1.9357401371002196,0.20056667514544171,1,0.5,3,scale,rbf,"{'C': 1, 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf'}",-108.91568350674636,-307.0133589968631,-354.7465999487879,-336.2696305524593,-124.22070656346574,-179.75377378405966,-358.5307116646423,-226.4209760113162,-393.9299317535169,-511.26939348732634,-290.1070766269184,121.47065521963025,114,-95.88968989326874,-215.30930587781165,-272.52466539349484,-261.71960137306706,-107.7494905721254,-154.84180231714632,-265.35802066054373,-180.42732460989677,-273.2569715620326,-276.9113880901528,-210.39882603495397,67.48869332463588,117,0.017599105000356552,-0.34437570677003704,-0.20782865575924725,-0.28594169714998885,-0.7073261854335791,-0.003827990563132211,-0.6229820086956441,-0.09157415085497256,-0.2344072398842607,-0.20182190486751272,-0.26824864349780186,0.2273285381599343,114
39,7.381311821937561,0.1591140007947013,0.69807448387146,0.06625781349380329,1,0.5,3,scale,sigmoid,"{'C': 1, 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'sigmoid'}",-106.93731432592712,-304.52953330342814,-350.4369172688847,-330.79349004329333,-121.94547677955642,-176.34654503670436,-354.4309801235326,-224.14870531740442,-390.7197239785943,-508.82340667597276,-286.91120928532985,121.08662133403003,111,-94.33306563210101,-213.2938371998032,-268.9202610217784,-257.6125281673815,-106.12304336457191,-152.15080283491304,-262.3254007869496,-178.15957974802518,-270.7948040629424,-275.1847216188478,-207.8898044437314,67.02050254173952,109,0.05296407789163926,-0.32271093353005886,-0.17866000821461614,-0.24439968781735333,-0.6453560896644668,0.03386641695832071,-0.586077230989472,-0.0697748804449354,-0.21437039069608033,-0.1903500321785554,-0.2364868758685578,0.22079673728886456,111
40,6.9385713815689085,0.2259739009446717,0.7669817686080933,0.014584486803105728,1,0.5,8,auto,linear,"{'C': 1, 'coef0': 0.5, 'degree': 8, 'gamma': 'auto', 'kernel': 'linear'}",-69.73761606739974,-173.25015308996947,-130.17221244696285,-126.23065712690656,-97.63916436953014,-94.19694609911357,-177.07927927867354,-164.34782671011158,-265.69122686680885,-365.25790501394033,-166.36029870694165,84.72270064769815,13,-53.528394745097735,-142.47012932446538,-118.03083032422244,-100.18592544360085,-77.60096846682295,-74.3326262631338,-140.64428178809138,-138.31953945893903,-196.20878088598556,-186.91380751349962,-122.82352842138589,44.91141033733643,4,0.5972439235655578,0.5718919801434963,0.837368218895007,0.8187927075347485,-0.05481578119258401,0.7243379930205514,0.6040900007146432,0.42489405446679684,0.43846746129760494,0.3866056476446842,0.5348876206090506,0.24681323550425163,13
