loss,epoch,step,val_loss,val_acc,val_precision,val_recall,val_f1_score,val_specificity,val_auc,acc,precision,recall,f1_score,specificity,auc
0.013764413073658943,4,1529,,,,,,,,,,,,,
0.09145361930131912,4,1539,,,,,,,,,,,,,
0.0615842267870903,4,1549,,,,,,,,,,,,,
0.05794466286897659,4,1559,,,,,,,,,,,,,
0.02537062019109726,4,1569,,,,,,,,,,,,,
0.026858484372496605,4,1579,,,,,,,,,,,,,
0.10380053520202637,4,1589,,,,,,,,,,,,,
0.08664454519748688,4,1599,,,,,,,,,,,,,
0.09843079745769501,4,1609,,,,,,,,,,,,,
0.056184105575084686,4,1619,,,,,,,,,,,,,
0.1605421006679535,4,1629,,,,,,,,,,,,,
0.08950529992580414,4,1639,,,,,,,,,,,,,
0.10409930348396301,4,1649,,,,,,,,,,,,,
0.05634687468409538,4,1659,,,,,,,,,,,,,
0.06143086031079292,4,1669,,,,,,,,,,,,,
0.09449293464422226,4,1679,,,,,,,,,,,,,
0.07218597084283829,4,1689,,,,,,,,,,,,,
0.032097943127155304,4,1699,,,,,,,,,,,,,
0.1825392097234726,4,1709,,,,,,,,,,,,,
0.2196020632982254,4,1719,,,,,,,,,,,,,
0.0938773900270462,4,1729,,,,,,,,,,,,,
0.05239938199520111,4,1739,,,,,,,,,,,,,
0.17937256395816803,4,1749,,,,,,,,,,,,,
0.19242499768733978,4,1759,,,,,,,,,,,,,
0.031188035383820534,4,1769,,,,,,,,,,,,,
0.09222953766584396,4,1779,,,,,,,,,,,,,
0.0609607994556427,4,1789,,,,,,,,,,,,,
0.059558700770139694,4,1799,,,,,,,,,,,,,
0.04048997908830643,4,1809,,,,,,,,,,,,,
0.02325638383626938,4,1819,,,,,,,,,,,,,
0.05334000289440155,4,1829,,,,,,,,,,,,,
0.02402200549840927,4,1839,,,,,,,,,,,,,
0.07622849941253662,4,1849,,,,,,,,,,,,,
0.1354161649942398,4,1859,,,,,,,,,,,,,
,4,1859,0.5386385321617126,0.8261904716491699,0.8046695590019226,0.7941536903381348,0.7982466220855713,0.8942264318466187,0.929684042930603,,,,,,
,4,1859,,,,,,,,0.9062256813049316,0.9006715416908264,0.8782154321670532,0.8882725238800049,0.9393776059150696,0.9797922372817993
0.01184877660125494,5,1869,,,,,,,,,,,,,
0.028850100934505463,5,1879,,,,,,,,,,,,,
0.02075004391372204,5,1889,,,,,,,,,,,,,
0.027636541053652763,5,1899,,,,,,,,,,,,,
0.01645280420780182,5,1909,,,,,,,,,,,,,
0.06218469515442848,5,1919,,,,,,,,,,,,,
0.06363113969564438,5,1929,,,,,,,,,,,,,
0.08432932943105698,5,1939,,,,,,,,,,,,,
0.006114128045737743,5,1949,,,,,,,,,,,,,
0.034027185291051865,5,1959,,,,,,,,,,,,,
0.006901651155203581,5,1969,,,,,,,,,,,,,
0.01925775781273842,5,1979,,,,,,,,,,,,,
0.029870960861444473,5,1989,,,,,,,,,,,,,
0.13407772779464722,5,1999,,,,,,,,,,,,,
0.1180998682975769,5,2009,,,,,,,,,,,,,
0.002439954550936818,5,2019,,,,,,,,,,,,,
0.1770748645067215,5,2029,,,,,,,,,,,,,
0.08657460659742355,5,2039,,,,,,,,,,,,,
0.008774763904511929,5,2049,,,,,,,,,,,,,
0.028736568987369537,5,2059,,,,,,,,,,,,,
0.026399506255984306,5,2069,,,,,,,,,,,,,
0.06066376343369484,5,2079,,,,,,,,,,,,,
0.09064819663763046,5,2089,,,,,,,,,,,,,
0.1596868634223938,5,2099,,,,,,,,,,,,,
0.03623238578438759,5,2109,,,,,,,,,,,,,
0.022137591615319252,5,2119,,,,,,,,,,,,,
0.007328217849135399,5,2129,,,,,,,,,,,,,
0.10401025414466858,5,2139,,,,,,,,,,,,,
0.13029713928699493,5,2149,,,,,,,,,,,,,
0.030956724658608437,5,2159,,,,,,,,,,,,,
0.03377310559153557,5,2169,,,,,,,,,,,,,
0.026658425107598305,5,2179,,,,,,,,,,,,,
0.11804836243391037,5,2189,,,,,,,,,,,,,
0.05583241954445839,5,2199,,,,,,,,,,,,,
0.02272450365126133,5,2209,,,,,,,,,,,,,
0.05845441669225693,5,2219,,,,,,,,,,,,,
0.06246837601065636,5,2229,,,,,,,,,,,,,
,5,2231,0.6020658612251282,0.8271428346633911,0.8138407468795776,0.7801177501678467,0.7933696508407593,0.8894567489624023,0.9323652982711792,,,,,,
,5,2231,,,,,,,,0.9208391308784485,0.9163463711738586,0.8973881602287292,0.9060618281364441,0.9489582180976868,0.9854157567024231
0.029022321105003357,6,2239,,,,,,,,,,,,,
0.002565923612564802,6,2249,,,,,,,,,,,,,
0.003633086569607258,6,2259,,,,,,,,,,,,,
0.025523601099848747,6,2269,,,,,,,,,,,,,
0.039131682366132736,6,2279,,,,,,,,,,,,,
0.026956697925925255,6,2289,,,,,,,,,,,,,
0.06379207968711853,6,2299,,,,,,,,,,,,,
0.017858291044831276,6,2309,,,,,,,,,,,,,
0.009799478575587273,6,2319,,,,,,,,,,,,,
0.012006789445877075,6,2329,,,,,,,,,,,,,
0.15038256347179413,6,2339,,,,,,,,,,,,,
0.05910199508070946,6,2349,,,,,,,,,,,,,
0.01563449762761593,6,2359,,,,,,,,,,,,,
0.1698024421930313,6,2369,,,,,,,,,,,,,
0.066932313144207,6,2379,,,,,,,,,,,,,
0.021981341764330864,6,2389,,,,,,,,,,,,,
0.009892508387565613,6,2399,,,,,,,,,,,,,
0.008934205397963524,6,2409,,,,,,,,,,,,,
0.016402792185544968,6,2419,,,,,,,,,,,,,
0.01744900643825531,6,2429,,,,,,,,,,,,,
0.09572961926460266,6,2439,,,,,,,,,,,,,
0.05182052403688431,6,2449,,,,,,,,,,,,,
0.014374291524291039,6,2459,,,,,,,,,,,,,
0.011566202156245708,6,2469,,,,,,,,,,,,,
0.04453480616211891,6,2479,,,,,,,,,,,,,
0.08074045181274414,6,2489,,,,,,,,,,,,,
0.06763658672571182,6,2499,,,,,,,,,,,,,
0.029938125982880592,6,2509,,,,,,,,,,,,,
0.008343575522303581,6,2519,,,,,,,,,,,,,
0.009813524782657623,6,2529,,,,,,,,,,,,,
0.0440589040517807,6,2539,,,,,,,,,,,,,
0.01623144932091236,6,2549,,,,,,,,,,,,,
0.10573119670152664,6,2559,,,,,,,,,,,,,
0.02406228892505169,6,2569,,,,,,,,,,,,,
0.026727262884378433,6,2579,,,,,,,,,,,,,
0.020267540588974953,6,2589,,,,,,,,,,,,,
0.007308552507311106,6,2599,,,,,,,,,,,,,
,6,2603,0.5878395438194275,0.834761917591095,0.826928973197937,0.8013419508934021,0.8130126595497131,0.9012925624847412,0.9355992078781128,,,,,,
,6,2603,,,,,,,,0.931720495223999,0.9279589653015137,0.9116254448890686,0.9192062020301819,0.9560708403587341,0.9890447854995728
0.026092778891324997,7,2609,,,,,,,,,,,,,
0.1108216866850853,7,2619,,,,,,,,,,,,,
0.1893591582775116,7,2629,,,,,,,,,,,,,
0.017023226246237755,7,2639,,,,,,,,,,,,,
0.03624477609992027,7,2649,,,,,,,,,,,,,
0.047273654490709305,7,2659,,,,,,,,,,,,,
0.09077630937099457,7,2669,,,,,,,,,,,,,
0.006748750805854797,7,2679,,,,,,,,,,,,,
0.00844914373010397,7,2689,,,,,,,,,,,,,
0.1269579529762268,7,2699,,,,,,,,,,,,,
0.042011309415102005,7,2709,,,,,,,,,,,,,
0.23056451976299286,7,2719,,,,,,,,,,,,,
0.07460766285657883,7,2729,,,,,,,,,,,,,
0.006308757700026035,7,2739,,,,,,,,,,,,,
0.01829555630683899,7,2749,,,,,,,,,,,,,
0.01996496319770813,7,2759,,,,,,,,,,,,,
0.021916799247264862,7,2769,,,,,,,,,,,,,
0.027372876182198524,7,2779,,,,,,,,,,,,,
0.007906882092356682,7,2789,,,,,,,,,,,,,
0.2743314206600189,7,2799,,,,,,,,,,,,,
0.002940424717962742,7,2809,,,,,,,,,,,,,
0.036955464631319046,7,2819,,,,,,,,,,,,,
0.01779053546488285,7,2829,,,,,,,,,,,,,
0.037440694868564606,7,2839,,,,,,,,,,,,,
0.08037611842155457,7,2849,,,,,,,,,,,,,
0.017876800149679184,7,2859,,,,,,,,,,,,,
0.1161683052778244,7,2869,,,,,,,,,,,,,
0.01992303691804409,7,2879,,,,,,,,,,,,,
0.17528650164604187,7,2889,,,,,,,,,,,,,
0.06460654735565186,7,2899,,,,,,,,,,,,,
0.10673322528600693,7,2909,,,,,,,,,,,,,
0.05748267099261284,7,2919,,,,,,,,,,,,,
0.02852662466466427,7,2929,,,,,,,,,,,,,
0.07351566851139069,7,2939,,,,,,,,,,,,,
0.020474301651120186,7,2949,,,,,,,,,,,,,
0.1325628012418747,7,2959,,,,,,,,,,,,,
0.009202791377902031,7,2969,,,,,,,,,,,,,
,7,2975,0.6764438152313232,0.8247619271278381,0.8005293607711792,0.7866109609603882,0.7897641658782959,0.8909543752670288,0.9283624887466431,,,,,,
,7,2975,,,,,,,,0.9397484064102173,0.9364637136459351,0.922139585018158,0.9288598299026489,0.9613145589828491,0.9913742542266846
0.006293598562479019,8,2979,,,,,,,,,,,,,
0.046167369931936264,8,2989,,,,,,,,,,,,,
0.004486042074859142,8,2999,,,,,,,,,,,,,
0.02389303408563137,8,3009,,,,,,,,,,,,,
0.06290677934885025,8,3019,,,,,,,,,,,,,
0.004485451616346836,8,3029,,,,,,,,,,,,,
0.0037591694854199886,8,3039,,,,,,,,,,,,,
0.008770222775638103,8,3049,,,,,,,,,,,,,
0.03919108957052231,8,3059,,,,,,,,,,,,,
0.01613711006939411,8,3069,,,,,,,,,,,,,
0.02496710605919361,8,3079,,,,,,,,,,,,,
0.05595161393284798,8,3089,,,,,,,,,,,,,
0.009967783465981483,8,3099,,,,,,,,,,,,,
0.03565668314695358,8,3109,,,,,,,,,,,,,
0.02114809677004814,8,3119,,,,,,,,,,,,,
0.04015998914837837,8,3129,,,,,,,,,,,,,
0.023915382102131844,8,3139,,,,,,,,,,,,,
0.009675906039774418,8,3149,,,,,,,,,,,,,
0.26922422647476196,8,3159,,,,,,,,,,,,,
0.026538675650954247,8,3169,,,,,,,,,,,,,
0.0077096265740692616,8,3179,,,,,,,,,,,,,
0.1023624986410141,8,3189,,,,,,,,,,,,,
0.006857760716229677,8,3199,,,,,,,,,,,,,
0.008515367284417152,8,3209,,,,,,,,,,,,,
0.13023045659065247,8,3219,,,,,,,,,,,,,
0.009387191385030746,8,3229,,,,,,,,,,,,,
0.07265278697013855,8,3239,,,,,,,,,,,,,
0.055171191692352295,8,3249,,,,,,,,,,,,,
0.03212538734078407,8,3259,,,,,,,,,,,,,
0.017539814114570618,8,3269,,,,,,,,,,,,,
0.01755273900926113,8,3279,,,,,,,,,,,,,
0.21736589074134827,8,3289,,,,,,,,,,,,,
0.023437028750777245,8,3299,,,,,,,,,,,,,
0.007391151040792465,8,3309,,,,,,,,,,,,,
0.03178417682647705,8,3319,,,,,,,,,,,,,
0.03451669216156006,8,3329,,,,,,,,,,,,,
0.06607866287231445,8,3339,,,,,,,,,,,,,
,8,3347,0.6669367551803589,0.8299999833106995,0.8084334135055542,0.7984814643859863,0.798431396484375,0.893386960029602,0.9330312609672546,,,,,,
,8,3347,,,,,,,,0.9457229971885681,0.9427707195281982,0.9299895763397217,0.9360281825065613,0.9652140140533447,0.9929671883583069
0.10182502865791321,9,3349,,,,,,,,,,,,,
0.04254782944917679,9,3359,,,,,,,,,,,,,
0.016668912023305893,9,3369,,,,,,,,,,,,,
0.01780983991920948,9,3379,,,,,,,,,,,,,
0.049469009041786194,9,3389,,,,,,,,,,,,,
0.07211320102214813,9,3399,,,,,,,,,,,,,
0.0027173326816409826,9,3409,,,,,,,,,,,,,
0.01297268457710743,9,3419,,,,,,,,,,,,,
0.1435699760913849,9,3429,,,,,,,,,,,,,
0.002899604383856058,9,3439,,,,,,,,,,,,,
0.008983620442450047,9,3449,,,,,,,,,,,,,
0.0012685881229117513,9,3459,,,,,,,,,,,,,
0.011693491600453854,9,3469,,,,,,,,,,,,,
0.028619863092899323,9,3479,,,,,,,,,,,,,
0.0037515421863645315,9,3489,,,,,,,,,,,,,
0.0064253476448357105,9,3499,,,,,,,,,,,,,
0.01420203223824501,9,3509,,,,,,,,,,,,,
0.009379670023918152,9,3519,,,,,,,,,,,,,
0.014366842806339264,9,3529,,,,,,,,,,,,,
0.008822969160974026,9,3539,,,,,,,,,,,,,
0.05510719120502472,9,3549,,,,,,,,,,,,,
0.01597200334072113,9,3559,,,,,,,,,,,,,
0.025347338989377022,9,3569,,,,,,,,,,,,,
0.0010136110940948129,9,3579,,,,,,,,,,,,,
0.004902247339487076,9,3589,,,,,,,,,,,,,
0.013802503235638142,9,3599,,,,,,,,,,,,,
0.013557417318224907,9,3609,,,,,,,,,,,,,
0.01121464092284441,9,3619,,,,,,,,,,,,,
0.004060204140841961,9,3629,,,,,,,,,,,,,
0.010353895835578442,9,3639,,,,,,,,,,,,,
0.033500514924526215,9,3649,,,,,,,,,,,,,
0.016547739505767822,9,3659,,,,,,,,,,,,,
0.006380233447998762,9,3669,,,,,,,,,,,,,
0.00837128795683384,9,3679,,,,,,,,,,,,,
0.009393921121954918,9,3689,,,,,,,,,,,,,
0.009095783345401287,9,3699,,,,,,,,,,,,,
0.006546643562614918,9,3709,,,,,,,,,,,,,
0.004435333888977766,9,3719,,,,,,,,,,,,,
,9,3719,0.702056348323822,0.8261904716491699,0.8083503246307373,0.7967027425765991,0.8023128509521484,0.8970404863357544,0.9278241991996765,,,,,,
,9,3719,,,,,,,,0.9508270621299744,0.9480953216552734,0.9365796446800232,0.9420530200004578,0.9685235619544983,0.9942002296447754
0.00452203955501318,10,3729,,,,,,,,,,,,,
0.06530092656612396,10,3739,,,,,,,,,,,,,
0.000939863093663007,10,3749,,,,,,,,,,,,,
0.00527043454349041,10,3759,,,,,,,,,,,,,
0.0037460150197148323,10,3769,,,,,,,,,,,,,
0.004141329322010279,10,3779,,,,,,,,,,,,,
0.010539986193180084,10,3789,,,,,,,,,,,,,
0.027497705072164536,10,3799,,,,,,,,,,,,,
0.024366330355405807,10,3809,,,,,,,,,,,,,
0.022517576813697815,10,3819,,,,,,,,,,,,,
0.011987396515905857,10,3829,,,,,,,,,,,,,
0.01996186561882496,10,3839,,,,,,,,,,,,,
0.006368332076817751,10,3849,,,,,,,,,,,,,
0.1270255595445633,10,3859,,,,,,,,,,,,,
0.010208085179328918,10,3869,,,,,,,,,,,,,
0.02141406573355198,10,3879,,,,,,,,,,,,,
0.1361144632101059,10,3889,,,,,,,,,,,,,
0.013260368257761002,10,3899,,,,,,,,,,,,,
0.007498478051275015,10,3909,,,,,,,,,,,,,
0.002634842647239566,10,3919,,,,,,,,,,,,,
0.018853813409805298,10,3929,,,,,,,,,,,,,
0.001524448161944747,10,3939,,,,,,,,,,,,,
0.06773078441619873,10,3949,,,,,,,,,,,,,
0.23719269037246704,10,3959,,,,,,,,,,,,,
0.01592417061328888,10,3969,,,,,,,,,,,,,
0.009470613673329353,10,3979,,,,,,,,,,,,,
0.0706624686717987,10,3989,,,,,,,,,,,,,
0.00690785376355052,10,3999,,,,,,,,,,,,,
0.007861222140491009,10,4009,,,,,,,,,,,,,
0.013090468943119049,10,4019,,,,,,,,,,,,,
0.006431637331843376,10,4029,,,,,,,,,,,,,
0.03852694481611252,10,4039,,,,,,,,,,,,,
0.014915194362401962,10,4049,,,,,,,,,,,,,
0.19157032668590546,10,4059,,,,,,,,,,,,,
0.18453752994537354,10,4069,,,,,,,,,,,,,
0.019543301314115524,10,4079,,,,,,,,,,,,,
0.007947194389998913,10,4089,,,,,,,,,,,,,
,10,4091,0.6260368824005127,0.831428587436676,0.8269212245941162,0.7809561491012573,0.8003257513046265,0.8981282114982605,0.935238242149353,,,,,,
,10,4091,,,,,,,,0.9549874663352966,0.9525108337402344,0.9420400261878967,0.9470407962799072,0.9712132215499878,0.9950987100601196
0.004952416755259037,11,4099,,,,,,,,,,,,,
0.24221420288085938,11,4109,,,,,,,,,,,,,
0.025996370241045952,11,4119,,,,,,,,,,,,,
0.010720862075686455,11,4129,,,,,,,,,,,,,
0.13071005046367645,11,4139,,,,,,,,,,,,,
0.0024823839776217937,11,4149,,,,,,,,,,,,,
0.09702328592538834,11,4159,,,,,,,,,,,,,
0.052371758967638016,11,4169,,,,,,,,,,,,,
0.011650378815829754,11,4179,,,,,,,,,,,,,
0.05676012113690376,11,4189,,,,,,,,,,,,,
0.02238409034907818,11,4199,,,,,,,,,,,,,
0.2611500322818756,11,4209,,,,,,,,,,,,,
0.028545554727315903,11,4219,,,,,,,,,,,,,
0.028163472190499306,11,4229,,,,,,,,,,,,,
0.1745213121175766,11,4239,,,,,,,,,,,,,
0.008231451734900475,11,4249,,,,,,,,,,,,,
0.0036318781785666943,11,4259,,,,,,,,,,,,,
0.06468013674020767,11,4269,,,,,,,,,,,,,
0.04095954820513725,11,4279,,,,,,,,,,,,,
0.024586668238043785,11,4289,,,,,,,,,,,,,
0.04515208303928375,11,4299,,,,,,,,,,,,,
0.010146932676434517,11,4309,,,,,,,,,,,,,
0.004031425341963768,11,4319,,,,,,,,,,,,,
0.04632273316383362,11,4329,,,,,,,,,,,,,
0.018765078857541084,11,4339,,,,,,,,,,,,,
0.0049978382885456085,11,4349,,,,,,,,,,,,,
0.006574959959834814,11,4359,,,,,,,,,,,,,
0.013608531095087528,11,4369,,,,,,,,,,,,,
0.06890741735696793,11,4379,,,,,,,,,,,,,
0.04611647129058838,11,4389,,,,,,,,,,,,,
0.0028130861464887857,11,4399,,,,,,,,,,,,,
0.046517252922058105,11,4409,,,,,,,,,,,,,
0.08074397593736649,11,4419,,,,,,,,,,,,,
0.0049252817407250404,11,4429,,,,,,,,,,,,,
0.004907379392534494,11,4439,,,,,,,,,,,,,
0.11208505928516388,11,4449,,,,,,,,,,,,,
0.15777161717414856,11,4459,,,,,,,,,,,,,
,11,4463,0.7378278374671936,0.8290476202964783,0.8243025541305542,0.7775689363479614,0.7952111959457397,0.887153148651123,0.9271011352539062,,,,,,
,11,4463,,,,,,,,0.9583045840263367,0.955998420715332,0.9464051723480225,0.9510056972503662,0.9733768701553345,0.9957323670387268
