loss,epoch,step,val_loss,val_acc,val_precision,val_recall,val_f1_score,val_specificity,val_auc,acc,precision,recall,f1_score,specificity,auc
0.9853870272636414,0,9,,,,,,,,,,,,,
0.9578949809074402,0,19,,,,,,,,,,,,,
0.9261936545372009,0,29,,,,,,,,,,,,,
1.1457407474517822,0,39,,,,,,,,,,,,,
0.8352106213569641,0,49,,,,,,,,,,,,,
0.91976398229599,0,59,,,,,,,,,,,,,
0.8899555206298828,0,69,,,,,,,,,,,,,
0.9623003602027893,0,79,,,,,,,,,,,,,
0.9579402208328247,0,89,,,,,,,,,,,,,
0.8931595683097839,0,99,,,,,,,,,,,,,
0.8946818709373474,0,109,,,,,,,,,,,,,
0.8949102163314819,0,119,,,,,,,,,,,,,
1.0452052354812622,0,129,,,,,,,,,,,,,
0.9098324775695801,0,139,,,,,,,,,,,,,
0.8953301906585693,0,149,,,,,,,,,,,,,
0.7701981663703918,0,159,,,,,,,,,,,,,
0.9577921032905579,0,169,,,,,,,,,,,,,
0.8952018022537231,0,179,,,,,,,,,,,,,
0.9576172828674316,0,189,,,,,,,,,,,,,
0.988948404788971,0,199,,,,,,,,,,,,,
0.863946259021759,0,209,,,,,,,,,,,,,
0.98895263671875,0,219,,,,,,,,,,,,,
0.9264124035835266,0,229,,,,,,,,,,,,,
0.8952034711837769,0,239,,,,,,,,,,,,,
0.8327003121376038,0,249,,,,,,,,,,,,,
1.020189642906189,0,259,,,,,,,,,,,,,
0.9264770746231079,0,269,,,,,,,,,,,,,
0.926437258720398,0,279,,,,,,,,,,,,,
1.019728660583496,0,289,,,,,,,,,,,,,
0.9577438831329346,0,299,,,,,,,,,,,,,
0.9888474941253662,0,309,,,,,,,,,,,,,
0.9887341856956482,0,319,,,,,,,,,,,,,
0.9888500571250916,0,329,,,,,,,,,,,,,
0.8014273047447205,0,339,,,,,,,,,,,,,
0.9576412439346313,0,349,,,,,,,,,,,,,
1.0827202796936035,0,359,,,,,,,,,,,,,
1.0513707399368286,0,369,,,,,,,,,,,,,
,0,371,0.967157781124115,0.5842857360839844,0.19476191699504852,0.3333333432674408,0.24586714804172516,0.6666666865348816,0.5529927611351013,,,,,,
,0,371,,,,,,,,0.58453369140625,0.2181253731250763,0.33102554082870483,0.24942834675312042,0.666746973991394,0.48289036750793457
0.9298801422119141,1,379,,,,,,,,,,,,,
0.9261749386787415,1,389,,,,,,,,,,,,,
1.0201951265335083,1,399,,,,,,,,,,,,,
0.8955594897270203,1,409,,,,,,,,,,,,,
0.7702428102493286,1,419,,,,,,,,,,,,,
0.8327096104621887,1,429,,,,,,,,,,,,,
0.8966248035430908,1,439,,,,,,,,,,,,,
0.9890954494476318,1,449,,,,,,,,,,,,,
1.0201538801193237,1,459,,,,,,,,,,,,,
1.051193356513977,1,469,,,,,,,,,,,,,
0.8326975703239441,1,479,,,,,,,,,,,,,
0.9577029943466187,1,489,,,,,,,,,,,,,
0.8953257203102112,1,499,,,,,,,,,,,,,
0.9267067909240723,1,509,,,,,,,,,,,,,
1.0192759037017822,1,519,,,,,,,,,,,,,
0.9583139419555664,1,529,,,,,,,,,,,,,
0.8643968105316162,1,539,,,,,,,,,,,,,
0.8990795612335205,1,549,,,,,,,,,,,,,
0.9888670444488525,1,559,,,,,,,,,,,,,
1.114004373550415,1,569,,,,,,,,,,,,,
0.9831424951553345,1,579,,,,,,,,,,,,,
0.9798985719680786,1,589,,,,,,,,,,,,,
0.9387431144714355,1,599,,,,,,,,,,,,,
1.011568546295166,1,609,,,,,,,,,,,,,
0.8966199159622192,1,619,,,,,,,,,,,,,
0.9229551553726196,1,629,,,,,,,,,,,,,
0.8400483131408691,1,639,,,,,,,,,,,,,
0.9013216495513916,1,649,,,,,,,,,,,,,
0.989372730255127,1,659,,,,,,,,,,,,,
1.1337811946868896,1,669,,,,,,,,,,,,,
0.9143615961074829,1,679,,,,,,,,,,,,,
0.9664635062217712,1,689,,,,,,,,,,,,,
0.9412401914596558,1,699,,,,,,,,,,,,,
0.8483021855354309,1,709,,,,,,,,,,,,,
0.9509856700897217,1,719,,,,,,,,,,,,,
0.7882513999938965,1,729,,,,,,,,,,,,,
1.0030971765518188,1,739,,,,,,,,,,,,,
,1,743,0.9463496804237366,0.5866666436195374,0.290452241897583,0.33966901898384094,0.2649173438549042,0.6754501461982727,0.6513769626617432,,,,,,
,1,743,,,,,,,,0.5937861204147339,0.26096922159194946,0.3332667350769043,0.250137060880661,0.6669878959655762,0.5207829475402832
0.8367266058921814,2,749,,,,,,,,,,,,,
0.9934003353118896,2,759,,,,,,,,,,,,,
0.9905399084091187,2,769,,,,,,,,,,,,,
0.7744089365005493,2,779,,,,,,,,,,,,,
0.9713643789291382,2,789,,,,,,,,,,,,,
0.869236171245575,2,799,,,,,,,,,,,,,
1.0491563081741333,2,809,,,,,,,,,,,,,
0.9304715394973755,2,819,,,,,,,,,,,,,
0.954296886920929,2,829,,,,,,,,,,,,,
1.0328319072723389,2,839,,,,,,,,,,,,,
0.8710592985153198,2,849,,,,,,,,,,,,,
1.0528390407562256,2,859,,,,,,,,,,,,,
0.9100333452224731,2,869,,,,,,,,,,,,,
0.8658285140991211,2,879,,,,,,,,,,,,,
0.8877413868904114,2,889,,,,,,,,,,,,,
0.891654372215271,2,899,,,,,,,,,,,,,
1.0446274280548096,2,909,,,,,,,,,,,,,
0.7467055320739746,2,919,,,,,,,,,,,,,
0.943784773349762,2,929,,,,,,,,,,,,,
0.998803436756134,2,939,,,,,,,,,,,,,
0.8843614459037781,2,949,,,,,,,,,,,,,
0.8845996856689453,2,959,,,,,,,,,,,,,
0.9728043079376221,2,969,,,,,,,,,,,,,
0.835368275642395,2,979,,,,,,,,,,,,,
0.9984301328659058,2,989,,,,,,,,,,,,,
0.843948483467102,2,999,,,,,,,,,,,,,
0.806541383266449,2,1009,,,,,,,,,,,,,
0.8682309985160828,2,1019,,,,,,,,,,,,,
0.9405897259712219,2,1029,,,,,,,,,,,,,
0.9423972964286804,2,1039,,,,,,,,,,,,,
0.8451626896858215,2,1049,,,,,,,,,,,,,
0.9246821403503418,2,1059,,,,,,,,,,,,,
0.9402032494544983,2,1069,,,,,,,,,,,,,
0.8262248635292053,2,1079,,,,,,,,,,,,,
0.8541603684425354,2,1089,,,,,,,,,,,,,
0.9669646620750427,2,1099,,,,,,,,,,,,,
0.8247679471969604,2,1109,,,,,,,,,,,,,
,2,1115,0.9168950915336609,0.6242856979370117,0.44183552265167236,0.4430716633796692,0.4078017473220825,0.7071910500526428,0.7257043719291687,,,,,,
,2,1115,,,,,,,,0.5953825116157532,0.41594672203063965,0.34746360778808594,0.2787116765975952,0.6727511286735535,0.5375329256057739
0.9969159364700317,3,1119,,,,,,,,,,,,,
0.9905621409416199,3,1129,,,,,,,,,,,,,
0.8532996773719788,3,1139,,,,,,,,,,,,,
0.8545564413070679,3,1149,,,,,,,,,,,,,
0.8755056262016296,3,1159,,,,,,,,,,,,,
0.8793630599975586,3,1169,,,,,,,,,,,,,
0.8541893362998962,3,1179,,,,,,,,,,,,,
0.8934714198112488,3,1189,,,,,,,,,,,,,
0.9120469093322754,3,1199,,,,,,,,,,,,,
0.9274959564208984,3,1209,,,,,,,,,,,,,
1.0204579830169678,3,1219,,,,,,,,,,,,,
0.9634988903999329,3,1229,,,,,,,,,,,,,
0.8033133149147034,3,1239,,,,,,,,,,,,,
0.9381476044654846,3,1249,,,,,,,,,,,,,
0.8226217031478882,3,1259,,,,,,,,,,,,,
0.8924841284751892,3,1269,,,,,,,,,,,,,
0.8793733716011047,3,1279,,,,,,,,,,,,,
